Temperature (°C),Weight (Kg),On/off
13.687,9.253722416,0
13.687,9.26273858,0
13.687,9.267114357,0
13.687,9.271905072,0
13.75,9.274846773,0
13.687,9.263060309,0
13.687,9.265266363,0
13.687,9.271397396,0
13.687,9.263104024,0
13.687,9.277701191,0
13.687,9.283848092,0
13.687,9.294855638,0
13.687,9.26996513,0
13.687,9.269796009,0
13.687,9.280181198,0
13.687,9.270080911,0
13.687,9.276107156,0
13.687,9.270178374,0
13.687,9.266294313,0
13.687,9.274459717,0
13.687,9.267186143,0
13.687,9.265318532,0
13.687,9.263806431,0
13.687,9.261379669,0
13.687,9.263480894,0
13.687,9.267103285,0
13.687,9.270395507,0
13.687,9.279076583,0
13.687,9.26506853,0
13.687,9.278416667,0
13.687,9.274493921,0
13.687,9.274089234,0
13.687,9.274038575,0
13.687,9.289504102,0
13.687,9.272585657,0
13.687,9.268368257,0
13.687,9.283559728,0
13.687,9.288940186,0
13.687,9.276860879,0
13.625,9.278495077,0
13.625,9.290722911,0
13.625,9.289719057,0
13.687,9.285952757,0
13.625,9.289410487,0
13.625,9.29414099,0
13.625,9.293783342,0
13.625,9.298802304,0
13.625,9.287048966,0
13.625,9.294868694,0
13.625,9.285651993,0
13.625,9.286592838,0
13.625,9.273767208,0
13.625,9.280017729,0
13.625,9.290079223,0
13.625,9.286659382,0
13.625,9.27234037,0
13.625,9.284235665,0
13.625,9.284104525,0
13.625,9.282013108,0
13.625,9.286651836,0
13.625,9.293044683,0
13.625,9.277112123,0
13.625,9.280513988,0
13.625,9.289712996,0
13.625,9.277985934,0
13.625,9.27471279,0
13.625,9.273931239,0
13.625,9.284671914,0
13.625,9.288035125,0
13.625,9.284689173,0
13.625,9.296421151,0
13.625,9.288653492,0
13.625,9.28077688,0
13.625,9.285317653,0
13.625,9.282112363,0
13.625,9.27349115,0
13.625,9.262731831,0
13.625,9.26236593,0
13.625,9.262613005,0
13.625,9.283252137,0
13.625,9.266317603,0
13.625,9.27873359,0
13.625,9.278562383,0
13.625,9.279770804,0
13.562,9.291318366,0
13.562,9.283324635,0
13.562,9.293527574,0
13.562,9.291911628,0
13.562,9.285568551,0
13.562,9.292243434,0
13.562,9.304439219,0
13.562,9.29925052,0
13.562,9.292774941,0
13.562,9.299935916,0
13.562,9.291112386,0
13.562,9.290583064,0
13.562,9.293330576,0
13.562,9.285539388,0
13.562,9.287498088,0
13.562,9.285661888,0
13.562,9.291581079,0
13.562,9.291826145,0
13.562,9.27835569,0
13.562,9.298513119,0
13.562,9.294864193,0
13.562,9.284327703,0
13.562,9.301764766,0
13.562,9.30993149,0
13.562,9.289819601,0
13.562,9.288798359,0
13.5,9.302396791,0
13.5,9.307080564,0
13.562,9.297006428,0
13.5,9.29484377,0
13.5,9.301388547,0
13.5,9.301970369,0
13.5,9.306635141,0
13.5,9.298776559,0
13.5,9.305804136,0
13.5,9.296263033,0
13.5,9.29553109,0
13.5,9.290373853,0
13.5,9.296711959,0
13.5,9.299606003,0
13.5,9.286804766,0
13.5,9.291901125,0
13.5,9.293756798,0
13.5,9.298052,0
13.5,9.298582561,0
13.5,9.301764117,0
13.5,9.300611781,0
13.5,9.316391741,0
13.5,9.316371504,0
13.5,9.304818206,0
13.5,9.312633774,0
13.5,9.301102518,0
13.5,9.316471029,0
13.5,9.328642812,0
13.5,9.307028952,0
13.5,9.324190001,0
13.5,9.302752541,0
13.437,9.318357168,0
13.437,9.288974882,0
13.437,9.297668317,0
13.5,9.285493972,0
13.437,9.297980611,0
13.437,9.307746512,0
13.437,9.313047046,0
13.437,9.318018519,0
13.437,9.331583281,0
13.437,9.325323598,0
13.437,9.328733988,0
13.437,9.313558135,0
13.437,9.326045001,0
13.437,9.321695062,0
13.437,9.32372913,0
13.437,9.323046243,0
13.437,9.337320496,0
13.437,9.334706991,0
13.437,9.317539751,0
13.437,9.333390024,0
13.375,9.31158903,0
13.437,9.322451195,0
13.375,9.325606861,0
13.375,9.339201912,0
13.437,9.317132592,0
13.375,9.312553881,0
13.375,9.31982162,0
13.375,9.333739759,0
13.375,9.332090203,0
13.375,9.329831234,0
13.375,9.317114351,0
13.375,9.326721244,0
13.375,9.312900862,0
13.375,9.320144944,0
13.375,9.305838791,0
13.375,9.317244216,0
13.375,9.324360369,0
13.375,9.317443229,0
13.375,9.318597222,0
13.375,9.327466551,0
13.312,9.317013385,0
13.375,9.313933787,0
13.312,9.326484458,0
13.312,9.312642478,0
13.312,9.311279653,0
13.312,9.317368676,0
13.375,9.324635224,0
13.312,9.332002268,0
13.312,9.327467559,0
13.312,9.321393673,0
13.312,9.324763407,0
13.312,9.329873503,0
13.312,9.319693032,0
13.312,9.318050885,0
13.312,9.313148813,0
13.312,9.300405207,0
13.312,9.318779341,0
13.25,9.306204386,0
13.25,9.318953497,0
13.25,9.317515114,0
13.312,9.312156982,0
13.25,9.328900678,0
13.25,9.324856914,0
13.25,9.327970701,0
13.25,9.334924068,0
13.25,9.325508748,0
13.25,9.329056488,0
13.25,9.320060933,0
13.25,9.332362638,0
13.25,9.326199427,0
13.25,9.31996037,0
13.187,9.327643079,0
13.25,9.331931155,0
13.25,9.324037364,0
13.187,9.329513802,0
13.25,9.341665378,0
13.187,9.325724999,0
13.187,9.311510549,0
13.187,9.326250445,0
13.187,9.322107772,0
13.187,9.324180007,0
13.187,9.301308256,0
13.187,9.309784445,0
13.187,9.308588575,0
13.187,9.320235757,0
13.187,9.318912696,0
13.187,9.325076861,0
13.187,9.330578364,0
13.187,9.320550658,0
13.187,9.326498951,0
13.125,9.331520218,0
13.187,9.33016688,0
13.125,9.321194735,0
13.125,9.31994285,0
13.125,9.327851156,0
13.125,9.35082483,0
13.125,9.340949517,0
13.125,9.326781591,0
13.125,9.323653494,0
13.125,9.328878859,0
13.125,9.31536038,0
13.125,9.315857662,0
13.125,9.321146984,0
13.125,9.321250797,0
13.062,9.335490658,0
13.125,9.326698668,0
13.062,9.342301135,0
13.062,9.326258144,0
13.062,9.319051862,0
13.062,9.332635946,0
13.062,9.325549968,0
13.062,9.324533544,0
13.062,9.330577209,0
13.062,9.321150243,0
13.062,9.307616198,0
13.062,9.319004757,0
13.062,9.332205158,0
13,9.342024821,0
13,9.3411801,0
13.062,9.336789579,0
13,9.334011782,0
13,9.334576546,0
13,9.352779325,0
13,9.349835262,0
13,9.344237476,0
13,9.352035436,0
13,9.340982401,0
13,9.344938349,0
13,9.33232059,0
12.937,9.338447035,0
12.937,9.342657281,0
12.937,9.345486974,0
12.937,9.335967402,0
12.937,9.339828201,0
12.937,9.345376059,0
12.937,9.327507088,0
12.937,9.329444891,0
12.937,9.337070456,0
12.937,9.34447839,0
12.937,9.345686715,0
12.937,9.319970262,0
12.875,9.323622882,0
12.875,9.336081444,0
12.875,9.336778428,0
12.875,9.334706454,0
12.875,9.336261369,0
12.875,9.342710882,0
12.875,9.344763633,0
12.875,9.325705768,0
12.875,9.355994995,0
12.875,9.338276601,0
12.875,9.338971161,0
12.875,9.327362734,0
12.812,9.335734878,0
12.875,9.337144699,0
12.812,9.33396573,0
12.812,9.335326697,0
12.812,9.338058178,0
12.812,9.349845067,0
12.812,9.350446941,0
12.812,9.339691098,0
12.812,9.333618472,0
12.75,9.368732049,0
12.812,9.361552117,0
12.812,9.378955331,0
12.75,9.372465804,0
12.75,9.377561066,0
12.75,9.370512587,0
12.75,9.362329749,0
12.75,9.365625227,0
12.75,9.353423415,0
12.75,9.363588315,0
12.75,9.353316828,0
12.75,9.360156568,0
12.687,9.350521697,0
12.687,9.354871241,0
12.687,9.356555329,0
12.687,9.369738079,0
12.75,9.367324278,0
12.687,9.371579974,0
12.687,9.356706844,0
12.687,9.364615124,0
12.687,9.358549414,0
12.687,9.345779294,0
12.687,9.369273948,0
12.687,9.365803717,0
12.687,9.364493659,0
12.687,9.365052824,0
12.625,9.37199593,0
12.625,9.373238834,0
12.625,9.365703939,0
12.625,9.352352637,0
12.625,9.352002863,0
12.625,9.361023527,0
12.625,9.340973637,0
12.625,9.34000001,0
12.562,9.351563321,0
12.562,9.344730188,0
12.562,9.351804945,0
12.562,9.357228306,0
12.562,9.340468184,0
12.562,9.352977206,0
12.562,9.342822107,0
12.562,9.342067635,0
12.562,9.352884117,0
12.5,9.350205813,0
12.562,9.350401619,0
12.5,9.358033925,0
12.5,9.358676338,0
12.5,9.33914669,0
12.5,9.355108737,0
12.5,9.351454598,0
12.437,9.35900069,0
12.5,9.352451705,0
12.5,9.345359795,0
12.5,9.348860904,0
12.437,9.350829613,0
12.437,9.359375411,0
12.437,9.358998236,0
12.437,9.353779637,0
12.437,9.347210413,0
12.437,9.343474466,0
12.437,9.356815122,0
12.437,9.354816602,0
12.375,9.366546223,0
12.375,9.36595478,0
12.375,9.355396596,0
12.375,9.364184411,0
12.375,9.374263885,0
12.375,9.361516721,0
12.375,9.367396952,0
12.375,9.36362616,0
12.375,9.372176283,0
12.375,9.356577242,0
12.375,9.351922037,0
12.375,9.347884691,0
12.375,9.357036081,0
12.375,9.360189753,0
12.375,9.337805505,0
12.312,9.352870801,0
12.312,9.354492296,0
12.312,9.350336845,0
12.312,9.346987297,0
12.312,9.358588051,0
12.312,9.376680386,0
12.312,9.359296258,0
12.312,9.360539622,0
12.312,9.347214884,0
12.312,9.353692066,0
12.312,9.369370188,0
12.312,9.359446198,0
12.312,9.350308015,0
12.312,9.351292353,0
12.25,9.352188455,0
12.312,9.350717701,0
12.312,9.355180964,0
12.25,9.345749439,0
12.25,9.360312346,0
12.25,9.360045038,0
12.312,9.355919082,0
12.25,9.358776979,0
12.25,9.349777859,0
12.25,9.362434982,0
12.25,9.354869695,0
12.312,9.364072902,0
12.25,9.348869961,0
12.312,9.357163864,0
12.25,9.349016853,0
12.312,9.33019174,0
12.25,9.351291783,0
12.312,9.357402189,0
12.312,9.334852807,0
12.312,9.33947753,0
12.312,9.355305123,0
12.312,9.35844181,0
12.312,9.352833186,0
12.312,9.349435174,0
12.312,9.355549555,0
12.312,9.342504527,0
12.312,9.356341037,0
12.375,9.35362671,0
12.312,9.362431319,0
12.375,9.342046851,0
12.375,9.341016485,0
12.375,9.358955185,0
12.375,9.347602279,0
12.437,9.356518092,0
12.437,9.355799006,0
12.437,9.336677299,0
12.437,9.328153657,0
12.437,9.345546907,0
12.5,9.33286036,0
12.5,9.332533442,0
12.562,9.343662537,0
12.562,9.344630402,0
12.562,9.345271997,0
12.625,9.373768955,0
12.687,9.364449586,0
12.687,9.359660479,0
12.75,9.34419005,1
12.812,9.330367682,1
12.812,9.334617898,1
12.812,9.328320312,1
12.875,9.354368171,1
12.937,9.34833713,1
12.937,9.346942483,1
13,9.346085068,1
13.062,9.35514823,1
13.062,9.341343264,1
13.125,9.342485387,1
13.125,9.35726897,1
13.187,9.355582871,1
13.187,9.343223962,1
13.25,9.357266096,1
13.25,9.356693258,1
13.312,9.351965121,1
13.312,9.362280234,1
13.375,9.367595817,1
13.437,9.365782168,1
13.437,9.354189071,1
13.437,9.372025581,1
13.5,9.378053414,1
13.5,9.380888064,1
13.562,9.371798817,1
13.562,9.371614034,1
13.625,9.378677711,1
13.625,9.370893124,1
13.687,9.367621256,1
13.687,9.34930632,1
13.687,9.358231737,1
13.75,9.370880736,1
13.75,9.382297996,1
13.75,9.371373045,1
13.75,9.379620716,1
13.75,9.385369787,1
13.75,9.383700772,1
13.75,9.382983566,1
13.75,9.388500119,1
13.75,9.347566585,1
13.75,9.356147707,0
13.75,9.406009801,0
13.75,9.373528851,0
13.75,9.394873049,0
13.75,9.392584244,0
13.75,9.391148078,0
13.75,9.388539701,0
13.75,9.40186294,0
13.75,9.391970218,0
13.75,9.396622244,0
13.75,9.388574716,0
13.75,9.379604639,0
13.75,9.389507251,0
13.75,9.403170113,0
13.75,9.38984704,0
13.75,9.384990849,0
13.75,9.386288956,0
13.75,9.376992617,0
13.75,9.387421767,0
13.75,9.386396886,0
13.75,9.402176081,0
13.75,9.37958437,0
13.75,9.398727499,0
13.75,9.388249663,0
13.75,9.390608937,0
13.75,9.36925971,0
13.75,9.374658268,0
13.75,9.389230194,0
13.75,9.369936942,0
13.75,9.39102887,0
13.75,9.384296946,0
13.75,9.378933625,0
13.75,9.380694964,0
13.75,9.372958586,0
13.75,9.366803398,0
13.75,9.370920757,0
13.75,9.393392773,0
13.75,9.392931158,0
13.75,9.365736936,0
13.75,9.377149261,0
13.75,9.365202461,0
13.75,9.387496252,0
13.75,9.38832719,0
13.75,9.368474211,0
13.75,9.372211751,0
13.75,9.373646882,0
13.75,9.369381998,0
13.75,9.372346855,0
13.75,9.376859267,0
13.75,9.387225468,0
13.75,9.381777786,0
13.75,9.379513552,0
13.75,9.365587041,0
13.75,9.373222101,0
13.75,9.374877613,0
13.75,9.373163853,0
13.75,9.37698253,0
13.75,9.371216833,0
13.75,9.374890398,0
13.75,9.356701368,0
13.75,9.366694482,0
13.75,9.377315281,0
13.75,9.382138949,0
13.75,9.380697653,0
13.75,9.377684941,0
13.812,9.378941324,0
13.75,9.37742404,0
13.75,9.365302554,0
13.75,9.370648489,0
13.75,9.374065632,0
13.75,9.372166659,0
13.75,9.371555365,0
13.812,9.378739916,0
13.812,9.382715386,0
13.812,9.385936965,0
13.812,9.387296567,0
13.812,9.385948689,0
13.812,9.39340123,0
13.812,9.392896125,0
13.812,9.389113163,0
13.812,9.383749675,0
13.812,9.381245874,0
13.812,9.380361603,0
13.812,9.385325592,0
13.75,9.380100821,0
13.75,9.397200889,0
13.812,9.403779334,0
13.75,9.384748963,0
13.812,9.389409591,0
13.812,9.398910944,0
13.812,9.386850119,0
13.812,9.397546172,0
13.812,9.390166163,0
13.812,9.394949389,0
13.812,9.393257867,0
13.812,9.392713409,0
13.812,9.378879174,0
13.812,9.391034916,0
13.812,9.389521257,0
13.812,9.394569503,0
13.812,9.394590223,0
13.812,9.391103363,0
13.812,9.383726064,0
13.812,9.391376742,0
13.812,9.383791542,0
13.812,9.377081323,0
13.812,9.357625092,0
13.812,9.370499582,0
13.812,9.388416252,0
13.812,9.374567616,0
13.812,9.387702943,0
13.812,9.394896466,0
13.812,9.382175678,0
13.812,9.398589453,0
13.812,9.398339987,0
13.812,9.391457662,0
13.812,9.393513114,0
13.812,9.391976982,0
13.812,9.385514945,0
13.812,9.398192237,0
13.812,9.392739238,0
13.812,9.366593867,0
13.812,9.371240469,0
13.812,9.384099235,0
13.812,9.381286811,0
13.812,9.390699424,0
13.812,9.389843735,0
13.812,9.399537682,0
13.812,9.392916585,0
13.812,9.391555727,0
13.812,9.395318001,0
13.812,9.383227136,0
13.812,9.390216612,0
13.812,9.390720806,0
13.812,9.381167285,0
13.875,9.382390571,0
13.812,9.382240629,0
13.875,9.383710262,0
13.812,9.398931502,0
13.812,9.393376298,0
13.875,9.397510316,0
13.875,9.384531876,0
13.812,9.395772191,0
13.875,9.384391438,0
13.875,9.389366554,0
13.875,9.382147703,0
13.875,9.399249327,0
13.875,9.397432055,0
13.875,9.393710886,0
13.875,9.401852846,0
13.875,9.390771554,0
13.875,9.403811506,0
13.875,9.393175239,0
13.875,9.40634288,0
13.875,9.416666079,0
13.875,9.396664488,0
13.875,9.412266343,0
13.875,9.387627415,0
13.875,9.39775931,0
13.875,9.392969307,0
13.875,9.395999533,0
13.875,9.397223796,0
13.875,9.402735677,0
13.875,9.389409611,0
13.875,9.388483738,0
13.875,9.390782269,0
13.875,9.386377639,0
13.875,9.385895497,0
13.875,9.385314891,0
13.875,9.402585653,0
13.875,9.393015191,0
13.875,9.409645637,0
13.875,9.400624227,0
13.875,9.400593869,0
13.875,9.409010429,0
13.875,9.398347785,0
13.875,9.397771183,0
13.875,9.384326834,0
13.875,9.4044136,0
13.875,9.418221131,0
13.875,9.39694733,0
13.875,9.40856707,0
13.875,9.395400598,0
13.875,9.399696546,0
13.937,9.390236231,0
13.875,9.399071793,0
13.875,9.394890092,0
13.937,9.398575497,0
13.875,9.405893328,0
13.875,9.412798614,0
13.937,9.418772822,0
13.937,9.409718524,0
13.875,9.408146169,0
13.937,9.398575118,0
13.875,9.40236092,0
13.937,9.394547783,0
13.937,9.394690985,0
13.875,9.403419076,0
13.875,9.409552644,0
13.937,9.399562755,0
13.937,9.406843077,0
13.937,9.399390443,0
13.937,9.39748252,0
13.937,9.398065993,0
13.937,9.405461378,0
13.875,9.392226116,0
13.937,9.391572553,0
13.937,9.394021582,0
13.937,9.380958752,0
13.937,9.373078477,0
13.937,9.375712017,0
13.937,9.394216929,0
13.875,9.391982866,0
13.937,9.391091299,0
13.937,9.388683407,0
13.937,9.398339839,0
13.937,9.395173621,0
13.937,9.399613902,0
13.937,9.3943384,0
13.937,9.4042899,0
13.937,9.39153337,0
13.875,9.393439504,0
13.937,9.387104222,0
13.937,9.394531848,0
13.937,9.390438606,0
13.875,9.389590038,0
13.937,9.389187099,0
13.937,9.386347263,0
13.937,9.383670171,0
13.937,9.387614278,0
13.937,9.393113013,0
13.937,9.394214455,0
13.937,9.393532737,0
13.937,9.39280991,0
13.937,9.38255778,0
13.875,9.394994974,0
13.937,9.387922215,0
13.937,9.391550675,0
13.937,9.396686441,0
13.937,9.39097913,0
13.937,9.387828056,0
13.937,9.395176278,0
13.937,9.394858685,0
13.937,9.372569874,0
13.937,9.391142015,0
13.937,9.387546444,0
13.937,9.397559417,0
13.937,9.393843408,0
13.937,9.38795891,0
13.937,9.386424211,0
13.937,9.394307544,0
13.937,9.415483344,0
13.937,9.402322348,0
13.937,9.396839955,0
13.937,9.401916668,0
13.937,9.413277535,0
13.937,9.4007284,0
13.937,9.400674842,0
13.937,9.392519495,0
13.937,9.389469708,0
13.937,9.397564436,0
13.937,9.400276911,0
13.937,9.377263414,0
13.937,9.384272108,0
13.937,9.390600122,0
13.937,9.390474143,0
13.937,9.384514097,0
13.937,9.406428568,0
13.937,9.400973468,0
13.937,9.384149589,0
13.937,9.391829043,0
13.937,9.383923099,0
13.937,9.381053837,0
13.937,9.374234767,0
13.937,9.388285334,0
13.937,9.396316476,0
13.937,9.387172027,0
13.937,9.37973218,0
13.937,9.375832176,0
13.937,9.3697443,0
13.937,9.394445824,0
13.937,9.383492297,0
13.937,9.369982865,0
13.937,9.379523909,0
13.937,9.389598246,0
13.937,9.391271639,0
13.937,9.37304381,0
13.937,9.375536888,0
13.937,9.374224903,0
13.937,9.370407253,0
13.937,9.37995718,0
13.937,9.369263191,0
13.937,9.38461849,0
13.937,9.392556753,0
13.937,9.379573923,0
13.937,9.389816201,0
13.937,9.391446243,0
13.937,9.38503778,0
13.937,9.388650566,0
13.937,9.388590056,0
13.937,9.399658515,0
13.937,9.398838027,0
13.937,9.396011431,0
13.937,9.394204747,0
13.937,9.387316313,0
13.937,9.399372367,0
13.937,9.398171167,0
13.937,9.387199056,0
13.937,9.384206948,0
13.937,9.381312083,0
13.937,9.385655442,0
13.937,9.391709752,0
13.937,9.390719331,0
13.937,9.372412119,0
13.937,9.377947275,0
13.937,9.378969404,0
13.937,9.380271614,0
13.937,9.379118626,0
13.937,9.380438986,0
13.937,9.386128029,0
13.937,9.374246549,0
13.937,9.368249383,0
13.937,9.376186929,0
13.937,9.387771057,0
13.937,9.381318476,0
13.937,9.375797559,0
13.937,9.348377967,0
13.937,9.353169658,0
13.937,9.374341356,0
13.937,9.376674207,0
13.937,9.381795158,0
13.937,9.382947526,0
13.937,9.37218533,0
13.937,9.388135053,0
13.937,9.374730207,0
13.937,9.390755652,0
13.937,9.386137105,0
13.937,9.386531103,0
13.937,9.378327758,0
14,9.379992061,0
13.937,9.39610114,0
13.937,9.395545781,0
13.937,9.392872257,0
13.937,9.395494507,0
13.937,9.401505137,0
13.937,9.39475574,0
14,9.401050837,0
13.937,9.395447978,0
14,9.388843098,0
14,9.403190595,0
13.937,9.399353254,0
13.937,9.402141858,0
13.937,9.399075116,0
13.937,9.404913298,0
13.937,9.397910411,0
13.937,9.386814342,0
13.937,9.394551781,0
13.937,9.379737412,0
13.937,9.382410399,0
13.937,9.387639497,0
13.937,9.371924753,0
13.937,9.374914272,0
13.937,9.385139143,0
13.937,9.394664015,0
13.937,9.381514924,0
13.937,9.388433509,0
13.937,9.384907727,0
13.937,9.383032431,0
13.937,9.381938298,0
13.937,9.393300293,0
13.937,9.381739545,0
13.937,9.386563978,0
13.937,9.377738392,0
13.937,9.367697393,0
13.937,9.377938926,0
13.937,9.385606444,0
13.937,9.375151468,0
13.937,9.384804294,0
13.937,9.384285671,0
13.937,9.397279363,0
13.937,9.392472407,0
13.937,9.384798685,0
13.937,9.386158017,0
13.937,9.383268698,0
13.937,9.403931727,0
13.937,9.395542263,0
13.937,9.394221999,0
13.937,9.390163852,0
13.937,9.390849091,0
13.937,9.384209482,0
14,9.402985974,0
13.937,9.397371541,0
13.937,9.393825214,0
13.937,9.383884995,0
13.937,9.38758775,0
13.937,9.393084938,0
13.937,9.386942116,0
14,9.396441552,0
13.937,9.385118053,0
14,9.385827697,0
13.937,9.378443907,0
14,9.380216596,0
14,9.385067149,0
14,9.386365066,0
14,9.397187774,0
14,9.397023732,0
14,9.39102549,0
14,9.397398723,0
14,9.392176295,0
13.937,9.388843034,0
14,9.374257536,0
13.937,9.372283762,0
13.937,9.382437467,0
14,9.382320523,0
14,9.38799677,0
14,9.379849008,0
14,9.375399326,0
14,9.379705139,0
14,9.379776897,0
14,9.377000421,0
14,9.370760018,0
14,9.375362619,0
14,9.375421153,0
13.937,9.387169886,0
13.937,9.381057876,0
14,9.387954714,0
14,9.382001544,0
13.937,9.380226225,0
14,9.376845668,0
14,9.366395131,0
14,9.374292907,0
14,9.368672409,0
14,9.367368725,0
14,9.375401587,0
14,9.371408889,0
14,9.381351366,0
14,9.375024957,0
14,9.377615357,0
14,9.366618603,0
14,9.377500458,0
14,9.36424617,0
